id	string
35056	a,$s1 has earned a Stage $s2 Green Cursed Soul Crystal.\0
12701	a,Kamael: A Window to the Future\0
12702	a,Kamael: A Window to the Future (In Progress)\0
12703	a,Kamael: A Window to the Future (Done)\0
1600001	a,Another player is currently being buffed. Please try again in a moment.\0
1600002	a,You cannot mount while you are polymorphed.\0
1600003	a,You cannot mount a Wyvern while in battle mode or while mounted on a Strider.\0
1600004	a,Boo-hoo... I hate...\0
1600005	a,See you later.\0
1600006	a,You've made a great choice.\0
1600007	u,Thanks! I feel more relaxed…\0
1600008	a,Did you see that Firecracker explode?\0
1600009	a,I am nothing.\0
1600010	a,I am telling the truth.\0
1600011	a,You cannot mount a Wyvern while in battle mode or while mounted on a Strider.\0
1600012	a,It's free to go back to the village you teleported from.\0
1600013	a,If you collect 50 individual Treasure Sack Pieces, you can exchange them for a Treasure Sack.\0
1600014	a,You must be transformed into a Treasure Hunter to find a chest.\0
1600015	a,You'd better use the Transformation spell at the right moment since it doesn't last long.\0
1600016	a,All of Fantasy Isle is a Peace Zone.\0
1600017	a,If you need to go to Fantasy Isle, come see me.\0
1600018	a,You can only purchase a Treasure Hunter Transformation Scroll once every 12 hours.\0
1600019	a,If your means of arrival was a bit unconventional, then I'll be sending you back to Rune Township, which is the nearest town.\0
1600020	a,*Rattle*\0
1600021	a,*Bump*\0
1600022	a,You will regret this.\0
1600023	a,Care to challenge fate and test your luck?\0
1600024	a,Don't pass up the chance to win an S80 weapon.\0
6201	a,Path of the Trooper\0
6202	a,Path of the Trooper (In Progress)\0
6203	a,Path of the Trooper (Done)\0
6301	a,Path of the Warder\0
6302	a,Path of the Warder (In Progress)\0
6303	a,Path of the Warder (Done)\0
6401	a,Certified Berserker\0
6402	a,Certified Berserker (In Progress)\0
6403	a,Certified Berserker (Done)\0
6501	a,Certified Soul Breaker\0
6502	a,Certified Soul Breaker (In Progress)\0
6503	a,Certified Soul Breaker (Done)\0
6601	a,Certified Arbalester\0
6602	a,Certified Arbalester (In Progress)\0
6603	a,Certified Arbalester (Done)\0
6701	a,Saga of the Doombringer\0
6702	a,Saga of the Doombringer (In Progress)\0
6703	a,Saga of the Doombringer (Done)\0
6801	a,Saga of the Soul Hound\0
6802	a,Saga of the Soul Hound (In Progress)\0
6803	a,Saga of the Soul Hound (Done)\0
6901	a,Saga of the Trickster\0
6902	a,Saga of the Trickster (In Progress)\0
6903	a,Saga of the Trickster (Done)\0
13101	a,Bird in a Cage\0
13102	a,Bird in a Cage (In Progress)\0
13103	a,Bird in a Cage (Done)\0
13201	a,Curiosity of a Matras\0
13202	a,Curiosity of a Matras (In Progress)\0
13203	a,Curiosity of a Matras (Done)\0
13301	a,That's Bloody Hot!\0
13302	a,That's Bloody Hot! (In Progress)\0
13303	a,That's Bloody Hot! (Done)\0
13601	a,More Than Meets The Eye\0
13602	a,More Than Meets The Eye (In Progress)\0
13603	a,More Than Meets The Eye (Done)\0
17201	a,New Horizons\0
17202	a,New Horizons (In Progress)\0
17203	a,New Horizons (Done)\0
17301	a,To the Isle of Souls\0
17302	a,To the Isle of Souls (In Progress)\0
17303	a,To the Isle of Souls (Done)\0
17401	a,Supply Check\0
17402	a,Supply Check (In Progress)\0
17403	a,Supply Check (Done)\0
17501	a,The Way of the Warrior\0
17502	a,The Way of the Warrior (In Progress)\0
17503	a,The Way of the Warrior (Done)\0
17801	a,Iconic Trinity\0
17802	a,Iconic Trinity (In Progress)\0
17803	a,Iconic Trinity (Done)\0
17901	a,Into the Large Cavern\0
17902	a,Into the Large Cavern (In Progress)\0
17903	a,Into the Large Cavern (Done)\0
18201	a,New Recruits\0
18202	a,New Recruits (In Progress)\0
18203	a,New Recruits (Done)\0
23601	a,Seeds of Chaos\0
23602	a,Seeds of Chaos (In Progress)\0
23603	a,Seeds of Chaos (Done)\0
28001	a,The Food Chain\0
28002	a,The Food Chain (In Progress)\0
28101	a,Head for the Hills!\0
28102	a,Head for the Hills! (In Progress)\0
28301	a,The Few, The Proud, The Brave\0
28302	a,The Few, The Proud, The Brave (In Progress)\0
28401	a,Muertos Hunting\0
28402	a,Muertos Hunting (In Progress)\0
28601	a,Fabulous Feathers\0
28602	a,Fabulous Feathers (In Progress)\0
51101	a,Awl Under Foot\0
51102	a,Awl Under Foot (In Progress)\0
51201	a,Hidden Blade\0
51202	a,Hidden Blade (In Progress)\0
6551	a,Drats! How could I be so wrong??\0
6552	a,$s1! Step back from the confounded box! I will take it myself!\0
6553	a,$s1! I will be back soon. Stay there and don't you dare wander off!\0
6554	a,Grr. I've been hit... \0
6555	a,Grr! Who are you and why have you stopped me?\0
6556	a,I am late!\0
6557	a,Good luck!\0
17951	a,The Veiled Creator...\0
17952	a,The Conspiracy of the Ancient Race\0
17953	a,Chaos and Time...\0
6851	a,$s1! Your time is up. Prepare to die a horrible death. \0
6852	a,Consider yourself lucky. The next time we meet, you will die - PERMANENTLY!\0
6853	a,Fare thee well! We shall meet again.\0
6854	a,$s1! Who are you? And better yet, why are you bothering my minions?\0
6855	a,Strength beyond strength!!\0
6856	a,Grr! Why are you sticking your nose where it doesn't belong?\0
6857	a,You've won for now, but we will meet again!\0
6858	a,Are they tired of following me?\0
6859	a,$s1! Can you help me?\0
6860	a,Is that all you got, little $s1?\0
6861	a,$s1! Wake up fool! Don't let him get away!\0
6862	a,The path is clear, but be careful!\0
6863	a,I must follow someone now. See you around!\0
6864	a,May we meet again.\0
6865	a,Curses on those who blaspheme the Gods!\0
6866	a,Einhasad is calling me! You are lucky and I shall continue my punishment later!\0
6867	a,By the power vested in me by the gods, you $s1, shall die!\0
6868	a,$s1! I will not forget you!\0
6950	a,$s1! How dare you interfere! You shall pay for this!\0
6951	a,Beleth is calling me. You are lucky but still a fool...\0
6952	a,I shall take my leave, but will never surrender!\0
6953	a,$s1! Who are you? Why are you bothering my minions?\0
6954	a,Cower before my awesome and mighty power!!\0
6955	a,Grr! Can't you find something better to do with your time?\0
6956	a,I shall take my leave, but your head will be mine some day.. Oh yes..yes it will!\0
6957	a,My children are stronger!\0
6958	a,$s1! Let's kill them all.\0
6959	a,$s1! Come my children...\0
6960	a,$s1! Muster your strength... Pick them off like chickens.\0
6961	a,Thank you my children... Someday, we will meet again.\0
6962	a,My children... Seek my enemies.\0
6963	a,My children... I grant you my blessings...\0
6964	a,You worthless beings!\0
6965	a,My time on the material plane has ended. You are lucky...\0
6966	a,$s1! Worthless beings! Begone!\0
6967	a,$s1! You are the meaning of the word 'danger'...\0
6750	a,$s1! You seek the forbidden knowledge and I cannot let you have it!\0
6751	a,Is this all I am allowed to have?...\0
6752	a,You defeated me, but our doom approaches...\0
6753	a,$s1! Who are you? Why are you bothering my minions?\0
6754	a,Beefcake!!\0
6755	a,Grr! Why are you sticking your nose in our business?\0
6756	a,Farewell and watch your back!\0
6757	a,Kamael! Good to see you. I have something to ask you...\0
6758	a,$s1! Go get him!!\0
6759	a,$s1! What are you doing? Attack him!\0
6760	a,$s1! Is ? your full potential?\0
6761	a,Thanks! I must go and hunt down those that oppose me.\0
6762	a,You are so stubborn... I must follow him now...\0
6763	a,Seek enlightenment from the Tablet.\0
6764	a,Arrogant beings! You are all doomed!\0
6765	a,My  time in your world has come to an end. Consider yourselves lucky...\0
6766	a,$s1! How dare you!!!\0
6767	a,$s1! Ahhaa! Your god forsakes you!\0
20901	a,Kamael Tutorial\0
6451	a,$s1, did you come to help me?\0
23651	a,$s1! Finally, we meet!\0
23652	a,Hmm, where did my friend go?\0
23653	a,Best of luck with your future endeavours.\0
23661	a,$s1! Did you wait for long?\0
23662	a,Hmm, where did my friend go?\0
23663	a,Best of luck with your future endeavours.\0
23671	a,Did you bring what I asked, $s1?\0
23672	a,Hmm, where did my friend go?\0
23673	a,Best of luck with your future endeavours.\0
23681	a,Hmm? Is someone approaching?\0
23682	a,Graaah, we're being attacked!\0
23683	a,In that case, I wish you good luck.\0
23685	a,$s1, has everything been found?\0
23686	a,Graaah, we're being attacked!\0
23687	a,Safe travels!\0
13501	a,Temple Executor\0
13502	a,Temple Executor (In Progress)\0
13503	a,Temple Executor (Done)\0
13401	a,Temple Missionary\0
13402	a,Temple Missionary (In Progress)\0
13403	a,Temple Missionary (Done)\0
13701	a,Temple Champion - 1\0
13702	a,Temple Champion - 1 (In Progress)\0
13703	a,Temple Champion - 1 (Done)\0
13801	a,Temple Champion - 2\0
13802	a,Temple Champion - 2 (In Progress)\0
13803	a,Temple Champion - 2 (Done)\0
13901	a,Shadow Fox - 1\0
13902	a,Shadow Fox - 1 (In Progress)\0
13903	a,Shadow Fox - 1 (Done)\0
14001	a,Shadow Fox - 2\0
14002	a,Shadow Fox - 2 (In Progress)\0
14003	a,Shadow Fox - 2 (Done)\0
14101	a,Shadow Fox - 3\0
14102	a,Shadow Fox - 3 (In Progress)\0
14103	a,Shadow Fox - 3 (Done)\0
14201	a,Fallen Angel - Request of Dawn\0
14202	a,Fallen Angel - Request of Dawn (In Progress)\0
14203	a,Fallen Angel - Request of Dawn (Done)\0
14204	a,Fallen Angel - Select\0
14301	a,Fallen Angel - Request of Dusk\0
14302	a,Fallen Angel - Request of Dusk (In Progress)\0
14303	a,Fallen Angel - Request of Dusk (Done)\0
18301	a,Relics Exploration\0
18302	a,Relics Exploration (In Progress)\0
18303	a,Relics Exploration (Done)\0
18401	a,Art of Persuasion\0
18402	a,Art of Persuasion (In Progress)\0
18403	a,Art of Persuasion (Done)\0
18404	a,Nikola's Cooperation\0
18501	a,Nikola's Cooperation\0
18502	a,Nikola's Cooperation (In Progress)\0
18503	a,Nikola's Cooperation (Done)\0
18601	a,Contract Execution\0
18602	a,Contract Execution (In Progress)\0
18603	a,Contract Execution (Done)\0
18701	a,Nikola's Heart\0
18702	a,Nikola's Heart (In Progress)\0
18703	a,Nikola's Heart (Done)\0
18801	a,Seal Removal\0
18802	a,Seal Removal (In Progress)\0
18803	a,Seal Removal (Done)\0
18901	a,Contract Completion\0
18902	a,Contract Completion (In Progress)\0
18903	a,Contract Completion (Done)\0
19001	a,Lost Dream\0
19002	a,Lost Dream (In Progress)\0
19003	a,Lost Dream (Done)\0
19101	a,Vain Conclusion\0
19102	a,Vain Conclusion (In Progress)\0
19103	a,Vain Conclusion (Done)\0
69001	a,Jude's Request\0
69002	a,Jude's Request (In Progress)\0
69101	a,Matras' Suspicious Request\0
69102	a,Matras' Suspicious Request (In Progress)\0
6101	a,Law Enforcement\0
6102	a,Law Enforcement (In Progress)\0
6103	a,Law Enforcement (Done)\0
18451	a,Intruder Alert! The alarm will self-destruct in 2 minutes.\0
18452	a,The alarm will self-destruct in 60 seconds. Enter passcode to override.\0
18453	a,The alarm will self-destruct in 30 seconds. Enter passcode to override.\0
18454	a,The alarm will self-destruct in 10 seconds. Enter passcode to override.\0
18455	a,Recorder crushed.\0
18551	a,Intruder Alert! The alarm will self-destruct in 2 minutes.\0
18552	a,The alarm will self-destruct in 60 seconds. Please evacuate immediately!\0
18553	a,The alarm will self-destruct in 30 seconds. Please evacuate immediately!\0
18554	a,The alarm will self-destruct in 10 seconds. Please evacuate immediately!\0
1811000	a,Fighter\0
1811001	a,Warrior\0
1811002	a,Gladiator\0
1811003	a,Warlord\0
1811004	a,Knight\0
1811005	a,Paladin\0
1811006	a,Dark Avenger\0
1811007	a,Rogue\0
1811008	a,Treasure Hunter\0
1811009	a,Hawkeye\0
1811010	a,Mage\0
1811011	a,Wizard\0
1811012	a,Sorcerer\0
1811013	a,Necromancer\0
1811014	a,Warlock\0
1811015	a,Cleric\0
1811016	a,Bishop\0
1811017	a,Prophet\0
1811018	a,Elven Fighter\0
1811019	a,Elven Knight\0
1811020	a,Temple Knight\0
1811021	a,Sword Singer\0
1811022	a,Elven Scout\0
1811023	a,Plain Walker\0
1811024	a,Silver Ranger\0
1811025	a,Elven Mage\0
1811026	a,Elven Wizard\0
1811027	a,Spell Singer\0
1811028	a,Elemental Summoner\0
1811029	a,Oracle\0
1811030	a,Elder\0
1811031	a,Dark Fighter\0
1811032	a,Palace Knight\0
1811033	a,Shillien Knight\0
1811034	a,Blade Dancer\0
1811035	a,Assassin\0
1811036	a,Abyss Walker\0
1811037	a,Phantom Ranger\0
1811038	a,Dark Mage\0
1811039	a,Dark Wizard\0
1811040	a,Spellhowler\0
1811041	a,Phantom Summoner\0
1811042	a,Shillien Oracle\0
1811043	a,Shillien Elder\0
1811044	a,Orc Fighter\0
1811045	a,Orc Raider\0
1811046	a,Destroyer\0
1811047	a,Orc Monk\0
1811048	a,Tyrant\0
1811049	a,Orc Mage\0
1811050	a,Orc Shaman\0
1811051	a,Overlord\0
1811052	a,Warcryer\0
1811053	a,Dwarven Fighter\0
1811054	a,Scavenger\0
1811055	a,Bounty Hunter\0
1811056	a,Artisan\0
1811057	a,Warsmith\0
1811088	a,Duelist\0
1811089	a,Dreadnought\0
1811090	a,Phoenix Knight\0
1811091	a,Hell Knight\0
1811092	a,Sagittarius\0
1811093	a,Adventurer\0
1811094	a,Archmage\0
1811095	a,Soultaker\0
1811096	a,Arcana Lord\0
1811097	a,Cardinal\0
1811098	a,Hierophant\0
1811099	a,Eva's Templar\0
1811100	a,Sword Muse\0
1811101	a,Wind Rider\0
1811102	a,Moonlight Sentinel\0
1811103	a,Mystic Muse\0
1811104	a,Elemental Master\0
1811105	a,Eva's Saint\0
1811106	a,Shillien Templar\0
1811107	a,Spectral Dancer\0
1811108	a,Ghost Hunter\0
1811109	a,Ghost Sentinel\0
1811110	a,Storm Screamer\0
1811111	a,Spectral Master\0
1811112	a,Shillien Saint\0
1811113	a,Titan\0
1811114	a,Grand Khavatari\0
1811115	a,Dominator\0
1811116	a,Doom Cryer\0
1811117	a,Fortune Seeker\0
1811118	a,Maestro\0
1811123	a,Kamael Soldier\0
1811124	a,Kamael Soldier\0
1811125	a,Trooper\0
1811126	a,Warder\0
1811127	a,Berserker\0
1811128	a,Soul Breaker\0
1811129	a,Soul Breaker\0
1811130	a,Arbalester\0
1811131	a,Doombringer\0
1811132	a,Soul Hound\0
1811133	a,Soul Hound\0
1811134	a,Trickster\0
1811135	a,Inspector\0
1811136	a,Judicator\0
6001	a,Good Work's Reward\0
6002	a,Good Work's Reward (In Progress)\0
6003	a,Good Work's Reward (Done)\0
4101	a,The Adventurer's Challenge\0
4102	a,The Adventurer's Challenge (In Progress)\0
4103	a,The Adventurer's Challenge (Done)\0
26801	a,Traces of Evil\0
26802	a,Traces of Evil (In Progress)\0
26901	a,Invention Ambition\0
26902	a,Invention Ambition (In Progress)\0
6051	a,$s1! I must kill you. Blame your own curiosity.\0
6052	a,You have good luck. I shall return.\0
